time_s,mechanical_energy_J,energy_error_J,ball_0_height_m
0.000000000000000000e+00,2.403450000000000364e+04,0.000000000000000000e+00,5.000000000000000000e+00
2.000000000000000042e-03,2.403459431137802312e+04,9.431137801948352717e-02,5.000000000000000000e+00
4.000000000000000083e-03,2.403468862275595529e+04,1.886227559516555630e-01,4.999960759999999560e+00
6.000000000000000125e-03,2.403478293413398205e+04,2.829341339784150477e-01,4.999882279999999568e+00
8.000000000000000167e-03,2.403487724551200517e+04,3.772455120015365537e-01,4.999764559999999136e+00
1.000000000000000021e-02,2.403497155688999192e+04,4.715568899882782716e-01,4.999607599999999152e+00
1.200000000000000025e-02,2.403506586826798957e+04,5.658682679859339260e-01,4.999411399999998729e+00
1.400000000000000029e-02,2.403516017964600906e+04,6.601796460054174531e-01,4.999175959999998753e+00
1.600000000000000033e-02,2.403525449102402854e+04,7.544910240249009803e-01,4.998901279999998337e+00
1.800000000000000211e-02,2.403534880240201892e+04,8.488024020152806770e-01,4.998587359999998370e+00
2.000000000000000389e-02,2.403544311377999111e+04,9.431137799874704797e-01,4.998234199999997962e+00
2.200000000000000566e-02,2.403553742515801059e+04,1.037425158006954007e+00,4.997841799999998003e+00
2.400000000000000744e-02,2.403563173653600097e+04,1.131736535997333704e+00,4.997410159999997603e+00
2.600000000000000921e-02,2.403572604791399135e+04,1.226047913987713400e+00,4.996939279999997652e+00
2.800000000000001099e-02,2.403582035929201083e+04,1.320359292007196927e+00,4.996429159999997260e+00
3.000000000000001277e-02,2.403591467066997939e+04,1.414670669975748751e+00,4.995879799999997317e+00
3.200000000000001454e-02,2.403600898204799887e+04,1.508982047995232278e+00,4.995291199999996934e+00
3.400000000000001632e-02,2.403610329342601835e+04,1.603293426014715806e+00,4.994663359999996999e+00
3.600000000000001810e-02,2.403619760480396144e+04,1.697604803957801778e+00,4.993996279999996624e+00
3.800000000000001987e-02,2.403629191618195182e+04,1.791916181948181475e+00,4.993289959999996697e+00
4.000000000000002165e-02,2.403638622755997858e+04,1.886227559974940959e+00,4.992544399999996330e+00
4.200000000000002343e-02,2.403648053893799079e+04,1.980538937987148529e+00,4.991759599999996411e+00
4.400000000000002520e-02,2.403657485031598117e+04,2.074850315977528226e+00,4.990935559999996052e+00
