time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_point_rho_max,ground_bottom_contacts,ground_bottom_gap_m,ground_bottom_dist_min_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_point_rho_max,bottom_middle_contacts,bottom_middle_gap_m,bottom_middle_dist_min_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_point_rho_max,middle_top_contacts,middle_top_gap_m,middle_top_dist_min_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,2.4731479618705937e-20,29.06204752303543,4.731252814725641e-15,3.2559666079793667e-16,3.2559667422841427e-16,4,-9.71426337422615e-07,-1.0206258983687377e-06,0.0,5.308886312180596e-18,19.31597469554942,4.744136951118317e-15,4.912138295782102e-16,4.90378276280978e-16,4,-1.0217551253688395e-06,-1.0051145947418024e-06,0.0,7.518593368072146e-18,9.556361473767506,3.4525412086766697e-15,7.225639628961289e-16,7.224816252119781e-16,4,-1.0667222555965639e-06,-1.2292226749255517e-06,9.839912189117882e-05,6.511806064080028e-05,0.00039011889929691163,1
0.01,0.0,0.0,-1.328026957072754e-20,29.40913120982364,1.6263346947213166e-14,1.106006622989302e-15,1.106006622989306e-15,4,-8.289507922101813e-07,-8.319174489117287e-07,0.0,5.2487591227299136e-18,19.602972305793095,1.6622933256422035e-14,1.6959604897783387e-15,1.6964670334500842e-15,4,-1.0856190274452504e-06,-1.0836477509074726e-06,0.0,7.561465466165123e-18,9.794792054301496,1.1046752753393181e-14,2.2556380354275867e-15,2.2609857634692604e-15,4,-5.809491404884515e-07,-5.916796605998633e-07,5.933313402074921e-06,1.9907603289336393e-06,2.3451800548048648e-05,1
0.015,0.0,0.0,1.193749176236225e-19,29.428818195862675,6.871724095815503e-15,4.670064594562334e-16,4.670064594562349e-16,4,-8.203315900595642e-07,-8.205122287475997e-07,0.0,1.579218514807601e-18,19.619051104322338,8.17119740957594e-15,8.329859957167568e-16,8.349309147246939e-16,4,-1.0923719592700887e-06,-1.0921886385504202e-06,0.0,3.947544769227543e-18,9.809081993281513,5.700204716603434e-15,1.1622300069481829e-15,1.1685269048324416e-15,4,-5.488056906699512e-07,-5.495183434123703e-07,3.61277376282883e-07,-5.36406344375726e-09,1.4199414227558285e-06,1
0.02,0.0,0.0,3.4654929668373615e-20,29.429933167299247,2.0355066556990057e-15,1.3832900293234353e-16,1.383290029323437e-16,4,-8.198048723935536e-07,-8.198159892544576e-07,0.0,5.834344480870143e-19,19.619947436254304,3.831398126551864e-15,3.9056150777163617e-16,3.936020152859596e-16,4,-1.0929727994948846e-06,-1.0929574285542974e-06,0.0,2.9106019438541928e-18,9.8099441690023,2.7402586442072775e-15,5.586695697751295e-16,5.660089311835838e-16,4,-5.466669881076802e-07,-5.467145609145273e-07,2.2233724878302717e-08,-8.508172224196839e-09,8.663743399208306e-08,1
0.025,0.0,0.0,-1.7871888230857846e-20,29.429996226691582,5.799238459465989e-15,3.941039213730079e-16,3.9410392137300927e-16,4,-8.197723312293459e-07,-8.197730232001321e-07,0.0,2.222188114695229e-20,19.61999711062176,8.335105722585768e-15,8.496541233508497e-16,8.456506659527299e-16,4,-1.0930220230645493e-06,-1.0930208056078962e-06,0.0,2.43850845413969e-18,9.809996577394111,4.842969872083914e-15,9.873540390919038e-16,9.795588391760392e-16,4,-5.465239866636606e-07,-5.46527176757708e-07,1.383940999351516e-09,-1.0509807065732532e-09,5.329203000466181e-09,1
0.03,0.0,0.0,1.2769881104056008e-20,29.42999978737454,1.2803623967179005e-14,8.701069697371697e-16,8.701069697371717e-16,4,-8.197702974464816e-07,-8.197703410296742e-07,0.0,5.320953102305347e-20,19.619999842773645,1.4155421958110524e-14,1.4429584170791101e-15,1.4480624230521084e-15,4,-1.0930258673227944e-06,-1.0930257742584023e-06,0.0,1.4900542037809957e-18,9.809999788440619,1.130519250568659e-14,2.304830326093951e-15,2.3152304649023286e-15,4,-5.465143836577702e-07,-5.465145984234908e-07,8.716909615952053e-11,-9.895813646229799e-11,3.305753269081051e-10,1
0.035,0.0,0.0,2.8887253046995e-20,29.429999988045928,1.3220135103084358e-14,8.98412171828352e-16,8.984121718283545e-16,4,-8.197701688097969e-07,-8.197701715888239e-07,0.0,5.068092093518604e-19,19.619999991559684,1.5238503379799728e-14,1.5533642595672957e-15,1.5472794396551282e-15,4,-1.093026158451027e-06,-1.0930261515121664e-06,0.0,8.848105025514192e-19,9.809999986808018,1.3426215364341192e-14,2.7372508424864575e-15,2.7279477431596866e-15,4,-5.465137363422357e-07,-5.465137508445278e-07,5.556894718203765e-12,-8.333594813532991e-12,2.0678817565227753e-11,1
0.04,0.0,0.0,-8.436960695771482e-21,29.42999999933372,1.1353801695178593e-14,7.715801356055479e-16,7.7158013560555e-16,4,-8.197701605767993e-07,-8.197701607572105e-07,0.0,3.0032757226696196e-19,19.619999999559433,1.1898428882528495e-14,1.212887755636664e-15,1.2200451987390621e-15,4,-1.0930261800448648e-06,-1.0930261795314405e-06,0.0,3.687289411846015e-19,9.809999999170676,4.6702439577371375e-15,9.521394410054952e-16,9.646243796297488e-16,4,-5.46513692564754e-07,-5.465136935500955e-07,3.593856284210942e-13,-6.611614582227864e-13,1.3036574222851458e-12,1
0.045,0.0,0.0,-2.1125500853982892e-20,29.429999999965155,1.110091135302043e-14,7.543942475727878e-16,7.543942475727901e-16,4,-8.197701600425045e-07,-8.197701600563823e-07,0.0,-1.1974844726079247e-19,19.61999999997835,1.1149167334257017e-14,1.1365104316278613e-15,1.144904811909746e-15,4,-1.0930261816199938e-06,-1.0930261815853503e-06,0.0,4.581819990173661e-20,9.809999999946573,3.847278172750603e-15,7.843584450094916e-16,7.978185296475188e-16,4,-5.465136895949074e-07,-5.465136896573744e-07,2.4393150219637356e-14,-4.853684052094625e-14,8.020941271661726e-14,1
0.05,0.0,0.0,-5.030629346588057e-21,29.42999999999979,7.65978387227309e-15,5.205425669230816e-16,5.20542566923082e-16,4,-8.197701600112794e-07,-8.197701600112794e-07,0.0,3.6126612930100817e-20,19.619999999999813,8.212096018454585e-15,8.371147827170911e-16,8.465540235664195e-16,4,-1.0930261817240772e-06,-1.0930261817241242e-06,0.0,-1.6138335828526043e-20,9.809999999999892,2.0662238499139065e-15,4.212484913178245e-16,4.3537724309116846e-16,4,-5.465136894144962e-07,-5.46513689414511e-07,2.9027851765731248e-15,-5.986876968372347e-15,8.44548458326684e-15,1
