time_s,z_m,vz_m_s,contact_count,normal_force_N,phi0_m_pre_step,geometric_penetration_m
0.0,0.020999999716877937,-0.10000000149011612,16,0.0,0.0,0.0
0.0001,0.020989999175071716,-0.10000000149011612,16,0.0,0.0,0.0
0.0002,0.020979998633265495,-0.10000000149011612,16,0.0,0.0,0.0
0.00030000000000000003,0.020969998091459274,-0.10000000149011612,16,0.0,0.0,0.0
0.0004,0.020959997549653053,-0.10000000149011612,16,0.0,0.0,0.0
0.0005,0.020949997007846832,-0.10000000149011612,16,0.0,0.0,0.0
0.0006000000000000001,0.02093999646604061,-0.10000000149011612,16,0.0,0.0,0.0
0.0007,0.02092999592423439,-0.10000000149011612,16,0.0,0.0,0.0
0.0008,0.02091999538242817,-0.10000000149011612,16,0.0,0.0,0.0
0.0009000000000000001,0.020909994840621948,-0.10000000149011612,16,0.0,0.0,0.0
0.001,0.020899994298815727,-0.10000000149011612,16,0.0,0.0,0.0
0.0011,0.020889993757009506,-0.10000000149011612,16,0.0,0.0,0.0
0.0012000000000000001,0.020879993215203285,-0.10000000149011612,16,0.0,0.0,0.0
0.0013000000000000002,0.020869992673397064,-0.10000000149011612,16,0.0,0.0,0.0
0.0014,0.020859992131590843,-0.10000000149011612,16,0.0,0.0,0.0
0.0015,0.020849991589784622,-0.10000000149011612,16,0.0,0.0,0.0
0.0016,0.0208399910479784,-0.10000000149011612,16,0.0,0.0,0.0
0.0017000000000000001,0.02082999050617218,-0.10000000149011612,16,0.0,0.0,0.0
0.0018000000000000002,0.02081998996436596,-0.10000000149011612,16,0.0,0.0,0.0
0.0019,0.020809989422559738,-0.10000000149011612,16,0.0,0.0,0.0
0.002,0.020799988880753517,-0.10000000149011612,16,0.0,0.0,0.0
0.0021000000000000003,0.020789988338947296,-0.10000000149011612,16,0.0,0.0,0.0
0.0022,0.020779987797141075,-0.10000000149011612,16,0.0,0.0,0.0
0.0023,0.020769987255334854,-0.10000000149011612,16,0.0,0.0,0.0
0.0024000000000000002,0.020759986713528633,-0.10000000149011612,16,0.0,0.0,0.0
0.0025,0.020749986171722412,-0.10000000149011612,16,0.0,0.0,0.0
0.0026000000000000003,0.02073998562991619,-0.10000000149011612,16,0.0,0.0,0.0
0.0027,0.02072998508810997,-0.10000000149011612,16,0.0,0.0,0.0
0.0028,0.02071998454630375,-0.10000000149011612,16,0.0,0.0,0.0
0.0029000000000000002,0.020709984004497528,-0.10000000149011612,16,0.0,0.0,0.0
0.003,0.020699983462691307,-0.10000000149011612,16,0.0,0.0,0.0
0.0031000000000000003,0.020689982920885086,-0.10000000149011612,16,0.0,0.0,0.0
0.0032,0.020679982379078865,-0.10000000149011612,16,0.0,0.0,0.0
0.0033,0.020669981837272644,-0.10000000149011612,16,0.0,0.0,0.0
0.0034000000000000002,0.020659981295466423,-0.10000000149011612,16,0.0,0.0,0.0
0.0035,0.020649980753660202,-0.10000000149011612,16,0.0,0.0,0.0
0.0036000000000000003,0.02063998021185398,-0.10000000149011612,16,0.0,0.0,0.0
0.0037,0.02062997967004776,-0.10000000149011612,16,0.0,0.0,0.0
0.0038,0.02061997912824154,-0.10000000149011612,16,0.0,0.0,0.0
0.0039000000000000003,0.020609978586435318,-0.10000000149011612,16,0.0,0.0,0.0
0.004,0.020599978044629097,-0.10000000149011612,16,0.0,0.0,0.0
0.0041,0.020589977502822876,-0.10000000149011612,16,0.0,0.0,0.0
0.004200000000000001,0.020579976961016655,-0.10000000149011612,16,0.0,0.0,0.0
0.0043,0.020569976419210434,-0.10000000149011612,16,0.0,0.0,0.0
0.0044,0.020559975877404213,-0.10000000149011612,16,0.0,0.0,0.0
0.0045000000000000005,0.020549975335597992,-0.10000000149011612,16,0.0,0.0,0.0
0.0046,0.02053997479379177,-0.10000000149011612,16,0.0,0.0,0.0
0.0047,0.02052997425198555,-0.10000000149011612,16,0.0,0.0,0.0
0.0048000000000000004,0.02051997371017933,-0.10000000149011612,16,0.0,0.0,0.0
0.0049,0.020509973168373108,-0.10000000149011612,16,0.0,0.0,0.0
0.005,0.020499972626566887,-0.10000000149011612,16,0.0,0.0,0.0
0.0051,0.020489972084760666,-0.10000000149011612,16,0.0,0.0,0.0
0.005200000000000001,0.020479971542954445,-0.10000000149011612,16,0.0,0.0,0.0
0.0053,0.020469971001148224,-0.10000000149011612,16,0.0,0.0,0.0
0.0054,0.020459970459342003,-0.10000000149011612,16,0.0,0.0,0.0
0.0055000000000000005,0.020449969917535782,-0.10000000149011612,16,0.0,0.0,0.0
0.0056,0.02043996937572956,-0.10000000149011612,16,0.0,0.0,0.0
0.0057,0.02042996883392334,-0.10000000149011612,16,0.0,0.0,0.0
0.0058000000000000005,0.02041996829211712,-0.10000000149011612,16,0.0,0.0,0.0
0.0059,0.020409967750310898,-0.10000000149011612,16,0.0,0.0,0.0
0.006,0.020399967208504677,-0.10000000149011612,16,0.0,0.0,0.0
0.0061,0.020389966666698456,-0.10000000149011612,16,0.0,0.0,0.0
0.006200000000000001,0.020379966124892235,-0.10000000149011612,16,0.0,0.0,0.0
0.0063,0.020369965583086014,-0.10000000149011612,16,0.0,0.0,0.0
0.0064,0.020359965041279793,-0.10000000149011612,16,0.0,0.0,0.0
0.006500000000000001,0.020349964499473572,-0.10000000149011612,16,0.0,0.0,0.0
0.0066,0.02033996395766735,-0.10000000149011612,16,0.0,0.0,0.0
0.0067,0.02032996341586113,-0.10000000149011612,16,0.0,0.0,0.0
0.0068000000000000005,0.02031996287405491,-0.10000000149011612,16,0.0,0.0,0.0
0.006900000000000001,0.020309962332248688,-0.10000000149011612,16,0.0,0.0,0.0
0.007,0.020299961790442467,-0.10000000149011612,16,0.0,0.0,0.0
0.0071,0.020289961248636246,-0.10000000149011612,16,0.0,0.0,0.0
0.007200000000000001,0.020279960706830025,-0.10000000149011612,16,0.0,0.0,0.0
0.0073,0.020269960165023804,-0.10000000149011612,16,0.0,0.0,0.0
0.0074,0.020259959623217583,-0.10000000149011612,16,0.0,0.0,0.0
0.007500000000000001,0.02024995908141136,-0.10000000149011612,16,0.0,0.0,0.0
0.0076,0.02023995853960514,-0.10000000149011612,16,0.0,0.0,0.0
0.0077,0.02022995799779892,-0.10000000149011612,16,0.0,0.0,0.0
0.0078000000000000005,0.0202199574559927,-0.10000000149011612,16,0.0,0.0,0.0
0.0079,0.020209956914186478,-0.10000000149011612,16,0.0,0.0,0.0
0.008,0.020199956372380257,-0.10000000149011612,16,0.0,0.0,0.0
0.0081,0.020189955830574036,-0.10000000149011612,16,0.0,0.0,0.0
0.0082,0.020179955288767815,-0.10000000149011612,16,0.0,0.0,0.0
0.0083,0.020169954746961594,-0.10000000149011612,16,0.0,0.0,0.0
0.008400000000000001,0.020159954205155373,-0.10000000149011612,16,0.0,0.0,0.0
0.0085,0.02014995366334915,-0.10000000149011612,16,0.0,0.0,0.0
0.0086,0.02013995312154293,-0.10000000149011612,16,0.0,0.0,0.0
0.008700000000000001,0.02012995257973671,-0.10000000149011612,16,0.0,0.0,0.0
0.0088,0.02011995203793049,-0.10000000149011612,16,0.0,0.0,0.0
0.0089,0.020109951496124268,-0.10000000149011612,16,0.0,0.0,0.0
0.009000000000000001,0.020099950954318047,-0.10000000149011612,16,0.0,0.0,0.0
0.0091,0.020089950412511826,-0.10000000149011612,16,0.0,0.0,0.0
